fine,time_second
-0.109363046600562,415.24
-0.0448203692748666,416.723
0.0753513381214529,418.206
0.244931151478913,419.689
0.413974728016268,421.172
0.51525066207583,422.65500000000003
0.517232002258555,424.13800000000003
0.443634669123203,425.62100000000004
0.334597349722959,427.10400000000004
0.222885902466088,428.58700000000005
0.124678154399758,430.07000000000005
0.0405935146301493,431.55300000000005
-0.033911938950257,433.036
-0.0946274849339476,434.519
-0.124503333408735,436.002
-0.0945512368020291,437.485
0.0145673804342058,438.968
0.185166304809519,440.451
0.352841222086944,441.934
0.45483779898927,443.41700000000003
0.472951104058282,444.90000000000003
0.426436066977748,446.38300000000004
0.340801784066119,447.86600000000004
0.232552128926584,449.34900000000005
0.112645517020972,450.83200000000005
-0.0033118835536395,452.31500000000005
-0.0977175899069544,453.798
-0.160554458612795,455.281
-0.189718734611929,456.764
-0.187347762042601,458.247
-0.157365320620159,459.73
-0.110552035733458,461.213
-0.065377757717583,462.696
-0.0391909703053765,464.17900000000003
-0.0383711656348394,465.66200000000003
-0.0586810984585606,467.14500000000004
-0.0887699140646323,468.62800000000004
-0.118089077564089,470.11100000000005
-0.140436550354464,471.59400000000005
-0.153990691702149,473.07700000000006
-0.158714543433983,474.56000000000006
-0.153693840999299,476.043
-0.13740637490884,477.526
-0.112562426195825,479.009
-0.0882249686218986,480.492
-0.0738545096469295,481.975
-0.0714022565667131,483.458
-0.0762911639463064,484.94100000000003
-0.0856617565821858,486.42400000000004
-0.0994455053405988,487.90700000000004
-0.11629871161335,489.39000000000004
-0.132460532312654,490.87300000000005
-0.14416230742163,492.35600000000005
-0.148678466836471,493.83900000000006
-0.144728132918442,495.32200000000006
-0.133719468453905,496.805
-0.121890823217632,498.288
-0.116445783513504,499.771
-0.119668011115476,501.254
-0.128349560781006,502.737
-0.137819752538448,504.22
-0.145284249499263,505.70300000000003
-0.150052868125983,507.18600000000004
-0.152577997605235,508.66900000000004
-0.153481964064352,510.15200000000004
-0.153373061464672,511.63500000000005
-0.152541240997838,513.118
-0.150613801367738,514.601
-0.145937979935229,516.0840000000001
-0.136275072466353,517.567
-0.121151076112626,519.0500000000001
-0.101458636946568,520.533
-0.0725575359514074,522.0160000000001
-0.0154010199798911,523.499
0.101150245160693,524.9820000000001
0.309920903724418,526.465
0.605684407434731,527.948
0.909399283044023,529.431
1.08659172301915,530.914
1.05116889585048,532.397
0.836559120414795,533.88
0.554384370669597,535.363
0.305922269439132,536.846
0.13752366313117,538.3290000000001
0.0469477016547937,539.812
0.0048951418105485,541.2950000000001
-0.0125226356561305,542.778
-0.0201357465941695,544.2610000000001
-0.0294385002873011,545.744
-0.0495773595071393,547.2270000000001
-0.0813265368901585,548.71
-0.116850327461952,550.193
-0.146107554594952,551.676
-0.162099717210581,553.159
-0.163165756003273,554.642
-0.152775092175557,556.125
-0.139718636934959,557.6080000000001
-0.132128003293881,559.091
-0.131328391099082,560.5740000000001
-0.131192749685686,562.057
-0.123075383314058,563.5400000000001
-0.103892920181472,565.023
-0.080245598967235,566.5060000000001
-0.0621081391107842,567.989
-0.0528733020201879,569.472
-0.05006758841865,570.955
-0.0537127490624916,572.438
-0.0663972392214282,573.921
-0.0876810102205845,575.404
-0.1121356244464,576.8870000000001
-0.133477247512393,578.37
-0.148327566265999,579.8530000000001
-0.156735703610646,581.336
-0.160154844695204,582.8190000000001
-0.160476364986836,584.302
-0.159099956083676,585.7850000000001
-0.15705766713132,587.268
-0.154975684472491,588.7510000000001
-0.15315157859428,590.234
-0.151444526205096,591.717
-0.148750553758454,593.2
-0.142370116476514,594.683
-0.128780980838538,596.166
-0.108075290471149,597.649
-0.0869541019795539,599.1320000000001
-0.0754178327454929,600.615
-0.0778884388738912,602.0980000000001
-0.087347106968147,603.581
-0.0896818269089424,605.0640000000001
-0.0755945029736366,606.547
-0.0512554252938375,608.0300000000001
-0.0332553346718006,609.513
-0.0318538114493074,610.9960000000001
-0.0450890599784893,612.479
-0.0656952554541944,613.962
-0.0875788459231692,615.445
-0.102732723557178,616.928
-0.101006511579253,618.4110000000001
-0.0778345189297284,619.894
-0.0410391955208738,621.3770000000001
-0.0073802614059411,622.86
0.0072815585470324,624.3430000000001
-0.0044282449648397,625.826
-0.0355464465070679,627.3090000000001
-0.0685389655408211,628.792
-0.0827695671761707,630.2750000000001
-0.063644342835053,631.758
-0.0058123111391103,633.241
0.0938500596843784,634.724
0.234107828433191,636.207
0.388508348228252,637.69
0.501519256477255,639.173
0.524881513991585,640.6560000000001
0.447478933834853,642.139
0.301914587154319,643.6220000000001
0.135163136694774,645.105
-0.0120488170466797,646.5880000000001
-0.1187114669954,648.071
-0.182335059254949,649.5540000000001
-0.210535100411283,651.037
-0.212136076907962,652.5200000000001
-0.195840638826609,654.003
-0.171044328487631,655.486
-0.148890641541932,656.969
-0.136589369633253,658.452
-0.132352989786593,659.9350000000001
-0.125906653870366,661.418
-0.102505881217208,662.9010000000001
-0.0513493910833393,664.384
0.0276305066492507,665.8670000000001
0.131647740519678,667.35
0.277560574371648,668.8330000000001
0.493801514051056,670.316
0.770392784672764,671.7990000000001
1.01292034317751,673.282
1.09829046906084,674.7650000000001
0.989639286447728,676.248
0.764048312297816,677.731
0.528522014458696,679.214
